sim analy
1.0630848679183674e-07 1.2741428534597604e-05
1.0631370292244897e-07 1.2741428534597604e-05
1.0627250886530612e-07 1.2741428534597604e-05
1.0641856052244898e-07 1.2741428534597604e-05
1.0614023314285714e-07 1.2741428534597604e-05
1.0625030687346939e-07 1.2741428534597604e-05
1.0625331617959184e-07 1.2741428534597604e-05
1.0624602697142858e-07 1.2741428534597604e-05
1.0621212212244898e-07 1.2741428534597604e-05
1.0620362919183673e-07 1.2741428534597604e-05
1.0614457991836735e-07 1.2741428534597604e-05
1.0635710380408163e-07 1.2741428534597604e-05
1.0619165884081633e-07 1.2741428534597604e-05
1.0606326177959184e-07 1.2741428534597604e-05
1.0623699905306122e-07 1.2741428534597604e-05
1.0622355748571428e-07 1.2741428534597604e-05
1.0623887151020409e-07 1.2741428534597604e-05
1.0600133694693877e-07 1.2741428534597604e-05
1.0611294876734694e-07 1.2741428534597604e-05
1.0619874742857143e-07 1.2741428534597604e-05
1.0614745547755102e-07 1.2741428534597604e-05
1.0618323278367347e-07 1.2741428534597604e-05
1.062005530122449e-07 1.2741428534597604e-05
1.1104841142857143e-07 1.3320486892507275e-05
1.1091673756734694e-07 1.3320486892507275e-05
1.1101076166530613e-07 1.3320486892507275e-05
1.1113467820408164e-07 1.3320486892507275e-05
1.109038309877551e-07 1.3320486892507275e-05
1.1095933596734694e-07 1.3320486892507275e-05
1.1102988747755102e-07 1.3320486892507275e-05
1.1097959862857143e-07 1.3320486892507275e-05
1.1109930213877551e-07 1.3320486892507275e-05
1.111604913632653e-07 1.3320486892507275e-05
1.1112451343673469e-07 1.3320486892507275e-05
1.1102012395102041e-07 1.3320486892507275e-05
1.1110224457142857e-07 1.3320486892507275e-05
1.1085474586122449e-07 1.3320486892507275e-05
1.1107168339591837e-07 1.3320486892507275e-05
1.1105964617142857e-07 1.3320486892507275e-05
1.110867299265306e-07 1.3320486892507275e-05
1.1088082651428572e-07 1.3320486892507275e-05
1.1097030321632653e-07 1.3320486892507275e-05
1.1093412466938775e-07 1.3320486892507275e-05
1.1083267761632653e-07 1.3320486892507275e-05
1.1108659617959184e-07 1.3320486892507275e-05
1.1092502987755102e-07 1.3320486892507275e-05
1.1103089057959183e-07 1.3320486892507275e-05
1.1093726772244898e-07 1.3320486892507275e-05
1.1117279608163265e-07 1.3320486892507275e-05
1.1089694302040817e-07 1.3320486892507275e-05
1.1102534008163265e-07 1.3320486892507275e-05
1.1112210599183674e-07 1.3320486892507275e-05
1.1115915389387756e-07 1.3320486892507275e-05
1.1091827565714286e-07 1.3320486892507275e-05
1.1098213982040817e-07 1.3320486892507275e-05
1.110365748244898e-07 1.3320486892507275e-05
1.1091840940408164e-07 1.3320486892507275e-05
1.1096314775510204e-07 1.3320486892507275e-05
1.1097438249795919e-07 1.3320486892507275e-05
1.1092248868571428e-07 1.3320486892507275e-05
1.1102306638367348e-07 1.3320486892507275e-05
1.1103470236734695e-07 1.3320486892507275e-05
1.1087400542040816e-07 1.3320486892507275e-05
1.1100668238367347e-07 1.3320486892507275e-05
1.1113681815510204e-07 1.3320486892507275e-05
1.1106559791020409e-07 1.3320486892507275e-05
1.1087494164897959e-07 1.3320486892507275e-05
1.109606065632653e-07 1.3320486892507275e-05
1.1100220186122449e-07 1.3320486892507275e-05
1.1098220669387755e-07 1.3320486892507275e-05
1.1098815843265307e-07 1.3320486892507275e-05
1.1095211363265306e-07 1.3320486892507275e-05
1.1116350066938776e-07 1.3320486892507275e-05
1.110600474122449e-07 1.3320486892507275e-05
1.1097478373877551e-07 1.3320486892507275e-05
1.1095318360816327e-07 1.3320486892507275e-05
1.109983232e-07 1.3320486892507275e-05
1.1099638386938776e-07 1.3320486892507275e-05
1.1088651075918367e-07 1.3320486892507275e-05
1.1086798680816327e-07 1.3320486892507275e-05
1.1106084989387755e-07 1.3320486892507275e-05
1.1098528287346939e-07 1.3320486892507275e-05
1.1099604950204081e-07 1.3320486892507275e-05
1.1106666788571429e-07 1.3320486892507275e-05
1.1093231908571429e-07 1.3320486892507275e-05
1.1111113874285714e-07 1.3320486892507275e-05
1.1103363239183673e-07 1.3320486892507275e-05
1.110474752e-07 1.3320486892507275e-05
1.1105342693877551e-07 1.3320486892507275e-05
1.1106298984489795e-07 1.3320486892507275e-05
1.1104219219591837e-07 1.3320486892507275e-05
1.109999281632653e-07 1.3320486892507275e-05
1.1106258860408163e-07 1.3320486892507275e-05
1.1108525871020408e-07 1.3320486892507275e-05
1.1097030321632653e-07 1.3320486892507275e-05
1.110262094367347e-07 1.3320486892507275e-05
1.1103022184489796e-07 1.3320486892507275e-05
1.1087828532244898e-07 1.3320486892507275e-05
1.109759205877551e-07 1.3320486892507275e-05
1.1102406948571429e-07 1.3320486892507275e-05
1.1102754690612244e-07 1.3320486892507275e-05
1.1096381648979592e-07 1.3320486892507275e-05
1.1096187715918367e-07 1.3320486892507275e-05
1.1104339591836735e-07 1.3320486892507275e-05
1.1079134981224489e-07 1.3320486892507275e-05
1.1107830386938776e-07 1.3320486892507275e-05
1.1106412669387755e-07 1.3320486892507275e-05
1.1111327869387754e-07 1.3320486892507275e-05
1.1108311875918367e-07 1.3320486892507275e-05
1.109474993632653e-07 1.3320486892507275e-05
1.1099023151020408e-07 1.3320486892507275e-05
1.1088651075918367e-07 1.3320486892507275e-05
1.1113681815510204e-07 1.3320486892507275e-05
1.1101878648163265e-07 1.3320486892507275e-05
1.109583997387755e-07 1.3320486892507275e-05
1.1106285609795919e-07 1.3320486892507275e-05
1.1102768065306122e-07 1.3320486892507275e-05
1.1108345312653061e-07 1.3320486892507275e-05
1.110267444244898e-07 1.3320486892507275e-05
1.1125478295510205e-07 1.3320486892507275e-05
1.1095432045714286e-07 1.3320486892507275e-05
1.1119339311020409e-07 1.3320486892507275e-05
1.1102172891428571e-07 1.3320486892507275e-05
1.1098053485714285e-07 1.3320486892507275e-05
1.1108472372244898e-07 1.3320486892507275e-05
1.1129276708571429e-07 1.3320486892507275e-05
1.111195648e-07 1.3320486892507275e-05
1.1106546416326531e-07 1.3320486892507275e-05
1.1091399575510204e-07 1.3320486892507275e-05
1.1091733942857143e-07 1.3320486892507275e-05
1.1100547866122449e-07 1.3320486892507275e-05
1.1091372826122449e-07 1.3320486892507275e-05
1.109339240489796e-07 1.3320486892507275e-05
1.1102513946122449e-07 1.3320486892507275e-05
1.1097511810612245e-07 1.3320486892507275e-05
1.1107161652244898e-07 1.3320486892507275e-05
1.1116965302857143e-07 1.3320486892507275e-05
1.1114624731428572e-07 1.3320486892507275e-05
1.1099638386938776e-07 1.3320486892507275e-05
1.1109161168979592e-07 1.3320486892507275e-05
1.110643941877551e-07 1.3320486892507275e-05
1.1104908016326531e-07 1.3320486892507275e-05
1.1094729874285715e-07 1.3320486892507275e-05
1.1599209952653061e-07 1.391241321392605e-05
1.1591118262857143e-07 1.391241321392605e-05
1.1587580656326531e-07 1.391241321392605e-05
1.1587533844897959e-07 1.391241321392605e-05
1.1592435670204082e-07 1.391241321392605e-05
1.1599230014693878e-07 1.391241321392605e-05
1.1588737567346939e-07 1.391241321392605e-05
1.1582799203265306e-07 1.391241321392605e-05
1.1602720809795919e-07 1.391241321392605e-05
1.1599230014693878e-07 1.391241321392605e-05
1.1605074755918367e-07 1.391241321392605e-05
1.1591198511020408e-07 1.391241321392605e-05
1.1590168659591837e-07 1.391241321392605e-05
1.1599624568163266e-07 1.391241321392605e-05
1.1595953214693877e-07 1.391241321392605e-05
1.158774784e-07 1.391241321392605e-05
1.1606866964897959e-07 1.391241321392605e-05
1.1587172728163265e-07 1.391241321392605e-05
1.1608358243265306e-07 1.391241321392605e-05
1.1590456215510205e-07 1.391241321392605e-05
1.1601851454693878e-07 1.391241321392605e-05
1.1592469106938775e-07 1.391241321392605e-05
1.1577583072653061e-07 1.391241321392605e-05
1.1589647046530612e-07 1.391241321392605e-05
1.1591486066938776e-07 1.391241321392605e-05
1.1591947493877552e-07 1.391241321392605e-05
1.1577255392653061e-07 1.391241321392605e-05
1.159288372244898e-07 1.391241321392605e-05
1.1597591614693878e-07 1.391241321392605e-05
1.1587553906938775e-07 1.391241321392605e-05
1.1588155768163265e-07 1.391241321392605e-05
1.1592261799183674e-07 1.391241321392605e-05
1.1581608855510205e-07 1.391241321392605e-05
1.1612424150204081e-07 1.391241321392605e-05
1.1599450697142857e-07 1.391241321392605e-05
1.1591365694693877e-07 1.391241321392605e-05
1.1589680483265307e-07 1.391241321392605e-05
1.1587299787755103e-07 1.391241321392605e-05
1.1592067866122448e-07 1.391241321392605e-05
1.1601463588571429e-07 1.391241321392605e-05
1.1608364930612245e-07 1.391241321392605e-05
1.1597952731428571e-07 1.391241321392605e-05
1.1597665175510204e-07 1.391241321392605e-05
1.1588222641632653e-07 1.391241321392605e-05
1.1592455732244897e-07 1.391241321392605e-05
1.1593632705306122e-07 1.391241321392605e-05
1.1574446706938776e-07 1.391241321392605e-05
1.1588175830204082e-07 1.391241321392605e-05
1.1584444290612245e-07 1.391241321392605e-05
1.157698789877551e-07 1.391241321392605e-05
1.1597424431020409e-07 1.391241321392605e-05
1.1596107023673469e-07 1.391241321392605e-05
1.1595812780408164e-07 1.391241321392605e-05
1.1575690553469388e-07 1.391241321392605e-05
1.1592850285714285e-07 1.391241321392605e-05
1.1588142393469387e-07 1.391241321392605e-05
1.1593284963265306e-07 1.391241321392605e-05
1.1596341080816326e-07 1.391241321392605e-05
1.1591258697142857e-07 1.391241321392605e-05
1.1593231464489795e-07 1.391241321392605e-05
1.1583849116734694e-07 1.391241321392605e-05
1.1582183967346939e-07 1.391241321392605e-05
1.1604111777959184e-07 1.391241321392605e-05
1.1588443324081633e-07 1.391241321392605e-05
1.1598374034285714e-07 1.391241321392605e-05
1.1610605191836734e-07 1.391241321392605e-05
1.1589894478367347e-07 1.391241321392605e-05
1.1587787964081633e-07 1.391241321392605e-05
1.1572199758367347e-07 1.391241321392605e-05
1.1583294066938775e-07 1.391241321392605e-05
1.158108724244898e-07 1.391241321392605e-05
1.1602205884081632e-07 1.391241321392605e-05
1.158616293877551e-07 1.391241321392605e-05
1.1595846217142857e-07 1.391241321392605e-05
1.1587413472653062e-07 1.391241321392605e-05
1.1592816848979592e-07 1.391241321392605e-05
1.1609796022857143e-07 1.391241321392605e-05
1.1589392927346939e-07 1.391241321392605e-05
1.1604807262040816e-07 1.391241321392605e-05
1.1587299787755103e-07 1.391241321392605e-05
1.1593840013061224e-07 1.391241321392605e-05
1.1584009613061224e-07 1.391241321392605e-05
1.1597424431020409e-07 1.391241321392605e-05
1.1582712267755103e-07 1.391241321392605e-05
1.160162408489796e-07 1.391241321392605e-05
1.1601316466938775e-07 1.391241321392605e-05
1.1583949426938775e-07 1.391241321392605e-05
1.1596822569795918e-07 1.391241321392605e-05
1.1597979480816327e-07 1.391241321392605e-05
1.159992549877551e-07 1.391241321392605e-05
1.1595658971428572e-07 1.391241321392605e-05
1.1593458834285714e-07 1.391241321392605e-05
1.1584263732244899e-07 1.391241321392605e-05
1.1603108675918368e-07 1.391241321392605e-05
1.159577265632653e-07 1.391241321392605e-05
1.1581374798367347e-07 1.391241321392605e-05
1.1593619330612244e-07 1.391241321392605e-05
1.1590717022040817e-07 1.391241321392605e-05
1.1599691441632654e-07 1.391241321392605e-05
1.1607863379591837e-07 1.391241321392605e-05
1.159173349877551e-07 1.391241321392605e-05
1.1608946729795918e-07 1.391241321392605e-05
1.1609749211428572e-07 1.391241321392605e-05
1.1607435389387756e-07 1.391241321392605e-05
1.1593405335510204e-07 1.391241321392605e-05
1.1593291650612244e-07 1.391241321392605e-05
1.1591573002448979e-07 1.391241321392605e-05
1.1582752391836735e-07 1.391241321392605e-05
1.1591927431836735e-07 1.391241321392605e-05
1.1581548669387756e-07 1.391241321392605e-05
1.1602011951020409e-07 1.391241321392605e-05
1.1599684754285715e-07 1.391241321392605e-05
1.1589473175510204e-07 1.391241321392605e-05
1.1598882272653061e-07 1.391241321392605e-05
1.1600447111836735e-07 1.391241321392605e-05
1.1605522808163265e-07 1.391241321392605e-05
1.1607709570612245e-07 1.391241321392605e-05
1.1584337293061224e-07 1.391241321392605e-05
1.1596662073469387e-07 1.391241321392605e-05
1.1582257528163266e-07 1.391241321392605e-05
1.2099135947755101e-07 1.4517207498853928e-05
1.2089231986938775e-07 1.4517207498853928e-05
1.210432532897959e-07 1.4517207498853928e-05
1.20918400522449e-07 1.4517207498853928e-05
1.209690237387755e-07 1.4517207498853928e-05
1.2096822125714285e-07 1.4517207498853928e-05
1.2102385998367347e-07 1.4517207498853928e-05
1.2077602690612245e-07 1.4517207498853928e-05
1.2102914298775511e-07 1.4517207498853928e-05
1.2097082932244897e-07 1.4517207498853928e-05
1.2094361182040815e-07 1.4517207498853928e-05
1.209597283265306e-07 1.4517207498853928e-05
1.2068474462040817e-07 1.4517207498853928e-05
1.2097952287346938e-07 1.4517207498853928e-05
1.2091833364897959e-07 1.4517207498853928e-05
1.2087927954285716e-07 1.4517207498853928e-05
1.2110203506938776e-07 1.4517207498853928e-05
1.2079521959183673e-07 1.4517207498853928e-05
1.2113038942040816e-07 1.4517207498853928e-05
1.206704336979592e-07 1.4517207498853928e-05
1.2096768626938777e-07 1.4517207498853928e-05
1.210552905142857e-07 1.4517207498853928e-05
1.2101576829387756e-07 1.4517207498853928e-05
1.208478490122449e-07 1.4517207498853928e-05
1.2083066253061225e-07 1.4517207498853928e-05
1.209035546122449e-07 1.4517207498853928e-05
1.2116262243265306e-07 1.4517207498853928e-05
1.208745315265306e-07 1.4517207498853928e-05
1.2092963526530614e-07 1.4517207498853928e-05
1.211712491102041e-07 1.4517207498853928e-05
1.2093772695510205e-07 1.4517207498853928e-05
1.2104532636734694e-07 1.4517207498853928e-05
1.2100486791836735e-07 1.4517207498853928e-05
1.2095578279183672e-07 1.4517207498853928e-05
1.2096955872653061e-07 1.4517207498853928e-05
1.2104927190204082e-07 1.4517207498853928e-05
1.2097510922448979e-07 1.4517207498853928e-05
1.209505666612245e-07 1.4517207498853928e-05
1.2099717746938774e-07 1.4517207498853928e-05
1.2109340839183674e-07 1.4517207498853928e-05
1.210525487020408e-07 1.4517207498853928e-05
1.2102666866938775e-07 1.4517207498853928e-05
1.2101958008163266e-07 1.4517207498853928e-05
1.2093919817142856e-07 1.4517207498853928e-05
1.20905293322449e-07 1.4517207498853928e-05
1.209133850122449e-07 1.4517207498853928e-05
1.2100005302857142e-07 1.4517207498853928e-05
1.2102813988571429e-07 1.4517207498853928e-05
1.2088182073469387e-07 1.4517207498853928e-05
1.2090649704489795e-07 1.4517207498853928e-05
1.209030196244898e-07 1.4517207498853928e-05
1.2088483004081633e-07 1.4517207498853928e-05
1.2094254184489795e-07 1.4517207498853928e-05
1.2092060734693877e-07 1.4517207498853928e-05
1.2104084584489795e-07 1.4517207498853928e-05
1.2105335118367348e-07 1.4517207498853928e-05
1.2111139735510204e-07 1.4517207498853928e-05
1.210510106122449e-07 1.4517207498853928e-05
1.2105896855510205e-07 1.4517207498853928e-05
1.209974449632653e-07 1.4517207498853928e-05
1.2104953939591838e-07 1.4517207498853928e-05
1.2099771245714286e-07 1.4517207498853928e-05
1.208484508734694e-07 1.4517207498853928e-05
1.2094394618775511e-07 1.4517207498853928e-05
1.2100767660408162e-07 1.4517207498853928e-05
1.2099844806530613e-07 1.4517207498853928e-05
1.2083862047346938e-07 1.4517207498853928e-05
1.2085346638367347e-07 1.4517207498853928e-05
1.2117920705306123e-07 1.4517207498853928e-05
1.2094033502040817e-07 1.4517207498853928e-05
1.2106451905306122e-07 1.4517207498853928e-05
1.2094802546938774e-07 1.4517207498853928e-05
1.209974449632653e-07 1.4517207498853928e-05
1.208931892244898e-07 1.4517207498853928e-05
1.2111340355918366e-07 1.4517207498853928e-05
1.2095778899591838e-07 1.4517207498853928e-05
1.210176407510204e-07 1.4517207498853928e-05
1.2106485342040816e-07 1.4517207498853928e-05
1.2084423784489795e-07 1.4517207498853928e-05
1.2099443565714285e-07 1.4517207498853928e-05
1.208085942857143e-07 1.4517207498853928e-05
1.2110183444897958e-07 1.4517207498853928e-05
1.2112296646530612e-07 1.4517207498853928e-05
1.2100312920816328e-07 1.4517207498853928e-05
1.2103649906938776e-07 1.4517207498853928e-05
1.2106726086530612e-07 1.4517207498853928e-05
1.2096226951836735e-07 1.4517207498853928e-05
1.2108732290612245e-07 1.4517207498853928e-05
1.2106318158367346e-07 1.4517207498853928e-05
1.2102559869387754e-07 1.4517207498853928e-05
1.2094394618775511e-07 1.4517207498853928e-05
1.2093077211428571e-07 1.4517207498853928e-05
1.2106171036734695e-07 1.4517207498853928e-05
1.209904232489796e-07 1.4517207498853928e-05
1.2093338017959183e-07 1.4517207498853928e-05
1.2089298860408164e-07 1.4517207498853928e-05
1.208658379755102e-07 1.4517207498853928e-05
1.2100988342857143e-07 1.4517207498853928e-05
1.2098641084081633e-07 1.4517207498853928e-05
1.2079983386122448e-07 1.4517207498853928e-05
1.2092769593469388e-07 1.4517207498853928e-05
1.209156587102041e-07 1.4517207498853928e-05
1.2093598824489795e-07 1.4517207498853928e-05
1.209325776979592e-07 1.4517207498853928e-05
1.2107254386938776e-07 1.4517207498853928e-05
1.2104653008979592e-07 1.4517207498853928e-05
1.2093879693061225e-07 1.4517207498853928e-05
1.209930313142857e-07 1.4517207498853928e-05
1.2094648737959183e-07 1.4517207498853928e-05
1.2089225299591837e-07 1.4517207498853928e-05
1.2093324643265305e-07 1.4517207498853928e-05
1.2100854595918367e-07 1.4517207498853928e-05
1.208183578122449e-07 1.4517207498853928e-05
1.2093913129795919e-07 1.4517207498853928e-05
1.211127348244898e-07 1.4517207498853928e-05
1.2099008888163266e-07 1.4517207498853928e-05
1.2102813988571429e-07 1.4517207498853928e-05
1.2089278798367346e-07 1.4517207498853928e-05
1.208669079510204e-07 1.4517207498853928e-05
1.210816386612245e-07 1.4517207498853928e-05
1.259972399020408e-07 1.513486974729091e-05
1.2611774589387754e-07 1.513486974729091e-05
1.2626266070204082e-07 1.513486974729091e-05
1.260361602612245e-07 1.513486974729091e-05
1.2612757629387755e-07 1.513486974729091e-05
1.2605869662040816e-07 1.513486974729091e-05
1.261114597877551e-07 1.513486974729091e-05
1.2616469106938776e-07 1.513486974729091e-05
1.2598654014693878e-07 1.513486974729091e-05
1.2623831875918368e-07 1.513486974729091e-05
1.2609434017959185e-07 1.513486974729091e-05
1.2596574249795918e-07 1.513486974729091e-05
1.2629201815510205e-07 1.513486974729091e-05
1.2616582791836734e-07 1.513486974729091e-05
1.2626968241632653e-07 1.513486974729091e-05
1.2608932466938777e-07 1.513486974729091e-05
1.2603629400816327e-07 1.513486974729091e-05
1.2593424509387754e-07 1.513486974729091e-05
1.261262388244898e-07 1.513486974729091e-05
1.2609139774693877e-07 1.513486974729091e-05
1.2624594233469388e-07 1.513486974729091e-05
1.2620695510204082e-07 1.513486974729091e-05
1.2629964173061225e-07 1.513486974729091e-05
1.2617010782040818e-07 1.513486974729091e-05
1.2607641808979593e-07 1.513486974729091e-05
1.261332605387755e-07 1.513486974729091e-05
1.2616963970612244e-07 1.513486974729091e-05
1.2611787964081632e-07 1.513486974729091e-05
1.2616683102040816e-07 1.513486974729091e-05
1.2601964251428573e-07 1.513486974729091e-05
1.2613419676734693e-07 1.513486974729091e-05
1.2612035395918369e-07 1.513486974729091e-05
1.2611941773061224e-07 1.513486974729091e-05
1.2595504274285714e-07 1.513486974729091e-05
1.2606264215510204e-07 1.513486974729091e-05
1.2614670210612246e-07 1.513486974729091e-05
1.2621544803265307e-07 1.513486974729091e-05
1.2626145697959184e-07 1.513486974729091e-05
1.2600158667755102e-07 1.513486974729091e-05
1.2631662759183675e-07 1.513486974729091e-05
1.262064869877551e-07 1.513486974729091e-05
1.262157824e-07 1.513486974729091e-05
1.2604251324081633e-07 1.513486974729091e-05
1.2611333224489795e-07 1.513486974729091e-05
1.2620341080816325e-07 1.513486974729091e-05
1.2634438008163265e-07 1.513486974729091e-05
1.2627777410612244e-07 1.513486974729091e-05
1.2631000711836735e-07 1.513486974729091e-05
1.2606866076734695e-07 1.513486974729091e-05
1.2618060695510205e-07 1.513486974729091e-05
1.2600258977959182e-07 1.513486974729091e-05
1.2606892826122448e-07 1.513486974729091e-05
1.2613994788571428e-07 1.513486974729091e-05
1.2623557694693878e-07 1.513486974729091e-05
1.2620407954285715e-07 1.513486974729091e-05
1.2613466488163266e-07 1.513486974729091e-05
1.2610470556734695e-07 1.513486974729091e-05
1.2610738050612244e-07 1.513486974729091e-05
1.260945408e-07 1.513486974729091e-05
1.2605501857959184e-07 1.513486974729091e-05
1.2607488e-07 1.513486974729091e-05
1.2605943222857143e-07 1.513486974729091e-05
1.260432488489796e-07 1.513486974729091e-05
1.2603428780408164e-07 1.513486974729091e-05
1.2616087928163266e-07 1.513486974729091e-05
1.2613105371428572e-07 1.513486974729091e-05
1.2596266631836735e-07 1.513486974729091e-05
1.2603843395918367e-07 1.513486974729091e-05
1.2604030641632652e-07 1.513486974729091e-05
1.261551281632653e-07 1.513486974729091e-05
1.260512736653061e-07 1.513486974729091e-05
1.2604204512653062e-07 1.513486974729091e-05
1.2616636290612245e-07 1.513486974729091e-05
1.2608912404897959e-07 1.513486974729091e-05
1.2607768868571428e-07 1.513486974729091e-05
1.2625550524081633e-07 1.513486974729091e-05
1.261311874612245e-07 1.513486974729091e-05
1.261414859755102e-07 1.513486974729091e-05
1.2610196375510205e-07 1.513486974729091e-05
1.2627429668571428e-07 1.513486974729091e-05
1.2602118060408164e-07 1.513486974729091e-05
1.2606391275102042e-07 1.513486974729091e-05
1.2613453113469389e-07 1.513486974729091e-05
1.262578458122449e-07 1.513486974729091e-05
1.2603335157551021e-07 1.513486974729091e-05
1.261606117877551e-07 1.513486974729091e-05
1.2592287660408165e-07 1.513486974729091e-05
1.2608651598367347e-07 1.513486974729091e-05
1.260944739265306e-07 1.513486974729091e-05
1.259466166857143e-07 1.513486974729091e-05
1.2612088894693878e-07 1.513486974729091e-05
1.2623096267755103e-07 1.513486974729091e-05
1.2617960385306123e-07 1.513486974729091e-05
1.2604966870204082e-07 1.513486974729091e-05
1.2590535575510203e-07 1.513486974729091e-05
1.260885221877551e-07 1.513486974729091e-05
1.2615980930612245e-07 1.513486974729091e-05
1.2620147147755103e-07 1.513486974729091e-05
1.262218678857143e-07 1.513486974729091e-05
1.2631181270204082e-07 1.513486974729091e-05
1.2605969972244898e-07 1.513486974729091e-05
1.260852453877551e-07 1.513486974729091e-05
1.260787586612245e-07 1.513486974729091e-05
1.2606892826122448e-07 1.513486974729091e-05
1.2622039666938775e-07 1.513486974729091e-05
1.261059761632653e-07 1.513486974729091e-05
1.2612864626938775e-07 1.513486974729091e-05
1.2627302608979592e-07 1.513486974729091e-05
1.2605929848163265e-07 1.513486974729091e-05
1.2595196656326531e-07 1.513486974729091e-05
1.2607581622857143e-07 1.513486974729091e-05
1.2615459317551022e-07 1.513486974729091e-05
1.2595283591836734e-07 1.513486974729091e-05
1.2624427049795918e-07 1.513486974729091e-05
1.261301174857143e-07 1.513486974729091e-05
1.2611834775510203e-07 1.513486974729091e-05
1.261370723265306e-07 1.513486974729091e-05
1.2593959497142856e-07 1.513486974729091e-05
1.2597891657142858e-07 1.513486974729091e-05
1.2607086759183673e-07 1.513486974729091e-05
1.312691429877551e-07 1.5765399959236997e-05
1.313106714122449e-07 1.5765399959236997e-05
1.3134464313469387e-07 1.5765399959236997e-05
1.3122855079183673e-07 1.5765399959236997e-05
1.3122734706938775e-07 1.5765399959236997e-05
1.3129241495510204e-07 1.5765399959236997e-05
1.313526679510204e-07 1.5765399959236997e-05
1.316487168e-07 1.5765399959236997e-05
1.3123624124081634e-07 1.5765399959236997e-05
1.3145083820408163e-07 1.5765399959236997e-05
1.3121751666938777e-07 1.5765399959236997e-05
1.3127817090612244e-07 1.5765399959236997e-05
1.3140115121632654e-07 1.5765399959236997e-05
1.3138637217959183e-07 1.5765399959236997e-05
1.3132076930612244e-07 1.5765399959236997e-05
1.3146060173061224e-07 1.5765399959236997e-05
1.3144094093061224e-07 1.5765399959236997e-05
1.3127990961632654e-07 1.5765399959236997e-05
1.3143311673469389e-07 1.5765399959236997e-05
1.312970292244898e-07 1.5765399959236997e-05
1.312407217632653e-07 1.5765399959236997e-05
1.312947555265306e-07 1.5765399959236997e-05
1.3123376692244897e-07 1.5765399959236997e-05
1.314668209632653e-07 1.5765399959236997e-05
1.3143111053061223e-07 1.5765399959236997e-05
1.3141526151836734e-07 1.5765399959236997e-05
1.3142663000816326e-07 1.5765399959236997e-05
1.3132143804081634e-07 1.5765399959236997e-05
1.3130752835918367e-07 1.5765399959236997e-05
1.3133093407346939e-07 1.5765399959236997e-05
1.3131628878367348e-07 1.5765399959236997e-05
1.3131976620408164e-07 1.5765399959236997e-05
1.3141486027755103e-07 1.5765399959236997e-05
1.3151456862040816e-07 1.5765399959236997e-05
1.314214807510204e-07 1.5765399959236997e-05
1.3148982543673468e-07 1.5765399959236997e-05
1.3153396192653062e-07 1.5765399959236997e-05
1.313112064e-07 1.5765399959236997e-05
1.313723287510204e-07 1.5765399959236997e-05
1.3139025084081633e-07 1.5765399959236997e-05
1.3137941733877552e-07 1.5765399959236997e-05
1.3137179376326532e-07 1.5765399959236997e-05
1.3144709328979593e-07 1.5765399959236997e-05
1.3136624326530612e-07 1.5765399959236997e-05
1.3132183928163265e-07 1.5765399959236997e-05
1.3129636048979592e-07 1.5765399959236997e-05
1.313106045387755e-07 1.5765399959236997e-05
1.315685355102041e-07 1.5765399959236997e-05
1.3138322912653062e-07 1.5765399959236997e-05
1.3123704372244898e-07 1.5765399959236997e-05
1.3140763794285714e-07 1.5765399959236997e-05
1.312949561469388e-07 1.5765399959236997e-05
1.3134818742857142e-07 1.5765399959236997e-05
1.3141158347755102e-07 1.5765399959236997e-05
1.3152673959183673e-07 1.5765399959236997e-05
1.3156258377142858e-07 1.5765399959236997e-05
1.3143211363265306e-07 1.5765399959236997e-05
1.3148521116734694e-07 1.5765399959236997e-05
1.3142549315918368e-07 1.5765399959236997e-05
1.3147631699591838e-07 1.5765399959236997e-05
1.314034917877551e-07 1.5765399959236997e-05
1.3151831353469389e-07 1.5765399959236997e-05
1.3136985443265306e-07 1.5765399959236997e-05
1.3126894236734695e-07 1.5765399959236997e-05
1.3144682579591837e-07 1.5765399959236997e-05
1.3119257286530613e-07 1.5765399959236997e-05
1.3134852179591838e-07 1.5765399959236997e-05
1.3148086439183675e-07 1.5765399959236997e-05
1.3162437485714286e-07 1.5765399959236997e-05
1.3129248182857142e-07 1.5765399959236997e-05
1.3147484577959184e-07 1.5765399959236997e-05
1.314198089142857e-07 1.5765399959236997e-05
1.3131100577959184e-07 1.5765399959236997e-05
1.3146040111020408e-07 1.5765399959236997e-05
1.314204107755102e-07 1.5765399959236997e-05
1.3134952489795918e-07 1.5765399959236997e-05
1.3146040111020408e-07 1.5765399959236997e-05
1.3120374073469388e-07 1.5765399959236997e-05
1.314270312489796e-07 1.5765399959236997e-05
1.3111820956734694e-07 1.5765399959236997e-05
1.312559689142857e-07 1.5765399959236997e-05
1.3139593508571428e-07 1.5765399959236997e-05
1.3144047281632653e-07 1.5765399959236997e-05
1.3136176274285715e-07 1.5765399959236997e-05
1.3139968e-07 1.5765399959236997e-05
1.3119832398367346e-07 1.5765399959236997e-05
1.3135146422857143e-07 1.5765399959236997e-05
1.312308913632653e-07 1.5765399959236997e-05
1.3134711745306121e-07 1.5765399959236997e-05
1.3131421570612244e-07 1.5765399959236997e-05
1.3130612401632653e-07 1.5765399959236997e-05
1.3146775719183673e-07 1.5765399959236997e-05
1.3146448039183674e-07 1.5765399959236997e-05
1.314144590367347e-07 1.5765399959236997e-05
1.3132738977959184e-07 1.5765399959236997e-05
